name,amplitude,phase,omega,scale,bins,generator,injected,trial,degree,recovered_omega,recovered_amplitude,search_score
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,18,7,7.333733733733734,0.775954004129655,99.38596901830329
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,18,12,7.7955955955955964,0.36708420628224026,36.602534733536174
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,19,7,7.333733733733734,0.6491701584955759,69.54344219209429
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,19,12,7.7955955955955964,0.3292647331326386,27.74582061636596
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,20,7,7.256756756756758,0.715125445818783,79.64111557412235
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,20,12,7.7955955955955964,0.34654038195035247,32.91373727753438
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,21,7,7.025825825825827,0.5257040344435462,41.44779322999432
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,21,12,7.7955955955955964,0.19907702945620342,10.708179022715171
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,22,7,7.256756756756758,0.6166114863510455,59.284745184281064
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,22,12,7.872572572572574,0.27412474709764395,20.943414025748382
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,23,7,7.256756756756758,0.5625942598727772,49.7347388599282
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,23,12,7.872572572572574,0.30864693876568583,26.243283180623052
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,24,7,7.256756756756758,0.6271253568282512,61.27409901753822
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,24,12,8.026526526526528,0.2770032505526245,26.38896198515846
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,25,7,7.4107107107107115,0.528434759334708,44.71485042285974
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,25,12,7.872572572572574,0.3232307043103908,29.401201232701908
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,26,7,7.17977977977978,0.5978811265915629,55.42307129356732
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,26,12,7.94954954954955,0.2121055331055787,15.71513360161913
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,27,7,7.17977977977978,0.611681640293061,57.16354245120152
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,27,12,7.7955955955955964,0.24229767102473548,15.063191054106255
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,28,7,7.256756756756758,0.6859445351904317,73.50099474340107
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,28,12,7.872572572572574,0.35078184710133287,36.17166498930118
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,29,7,7.17977977977978,0.6616407172579897,66.8976670519171
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,29,12,7.7955955955955964,0.2893067244805584,21.905989005978824
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,30,7,7.256756756756758,0.7725118348702974,94.28872847681038
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,30,12,7.872572572572574,0.32895060087043576,32.641146990390666
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,31,7,7.256756756756758,0.6672714415656936,70.66543006602984
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,31,12,7.872572572572574,0.31080877417764974,29.567848699781223
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,32,7,7.17977977977978,0.6635340990741265,65.81197973006613
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,32,12,7.7955955955955964,0.2655952482955787,20.34071783209862
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,33,7,7.4107107107107115,0.6409004201355093,68.89917640410943
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,33,12,7.94954954954955,0.2933964368930307,26.407521286140252
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,34,7,7.333733733733734,0.7545198685625067,89.17748399165316
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,34,12,7.94954954954955,0.36793574410883284,42.09425043364655
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,35,7,7.4107107107107115,0.535064970689633,48.222174476012356
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,35,12,7.7955955955955964,0.270917970791317,19.509657099765434
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,36,7,7.17977977977978,0.6052212266107757,56.81690199703479
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,36,12,7.94954954954955,0.24620071081245049,20.020943742276586
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,37,7,7.564664664664665,0.5418654267004035,55.30074632623695
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,37,12,8.026526526526528,0.2760795125979606,26.224700141017877
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,38,7,7.333733733733734,0.753797309899673,92.54602476466283
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,38,12,7.872572572572574,0.39141889655850637,44.71689787732822
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,39,7,7.17977977977978,0.6853095743077965,70.89142860228202
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,39,12,7.94954954954955,0.30891589064738667,31.870773870316043
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,40,7,7.256756756756758,0.5374139535276091,44.37091560183035
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,40,12,7.872572572572574,0.26048749562466617,19.401604693737966
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,41,7,7.256756756756758,0.526375510538276,42.572332761480254
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,41,12,8.026526526526528,0.23561036063340401,20.354865762735415
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,42,7,7.256756756756758,0.6589159702352033,68.03344792956591
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,42,12,7.872572572572574,0.3225323887052126,29.21720345237935
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,43,7,7.256756756756758,0.607389296826132,57.34465233691736
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,43,12,7.94954954954955,0.270514615548653,24.130321334309826
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,44,7,7.17977977977978,0.7134275540957076,78.72451407685253
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,44,12,8.026526526526528,0.28349213181613764,28.14394091363286
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,45,7,7.025825825825827,0.5962336928950734,54.58250284049288
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,45,12,7.872572572572574,0.25756632407303603,17.967104710998598
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,46,7,7.333733733733734,0.7124169180952735,81.82681187994882
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,46,12,7.7955955955955964,0.3301910468253372,29.44858762170071
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,47,7,7.256756756756758,0.580028999214807,52.6065351253352
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,47,12,7.94954954954955,0.25552520259209316,22.102500833041404
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,48,7,7.4107107107107115,0.7375744448041545,88.89276946518521
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,48,12,7.94954954954955,0.40025688583008245,48.09680886062205
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,49,7,7.102802802802804,0.6667992099542749,67.71754611930652
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,49,12,7.872572572572574,0.2764081356200025,20.701023084376686
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,50,7,7.102802802802804,0.6086836617417605,55.13013526998742
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,50,12,8.026526526526528,0.19952277260286888,13.47784418427915
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,51,7,7.256756756756758,0.7695919567502383,93.4643894891675
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,51,12,7.872572572572574,0.38381293697672775,44.347758811701226
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,52,7,7.333733733733734,0.6114467917303671,60.82477540285919
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,52,12,7.872572572572574,0.32502332002226086,29.192908473698083
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,53,7,7.17977977977978,0.5507917344472926,45.721704004505
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,53,12,8.026526526526528,0.21775260178897782,16.29516967661732
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,54,7,7.256756756756758,0.7395164168983354,86.45672108084176
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,54,12,7.7955955955955964,0.37633640034712723,36.365348420087116
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,55,7,7.333733733733734,0.7474651158248777,90.43241591716043
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,55,12,7.7955955955955964,0.37042224056388207,35.1722736418601
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,56,7,7.025825825825827,0.5713136315925028,49.15271400546152
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,56,12,7.872572572572574,0.242010412512831,16.980314142228735
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,57,7,7.256756756756758,0.8021257267901839,97.75213491895721
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,57,12,7.94954954954955,0.3137884034302012,31.364417273847835
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,58,7,7.333733733733734,0.6854895249658788,74.84183625654418
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,58,12,7.94954954954955,0.31752756843376884,30.077220980948596
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,59,7,7.333733733733734,0.616230586733705,59.00604900745168
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,59,12,8.026526526526528,0.24245741402394178,21.661449989194182
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,60,7,7.256756756756758,0.7021801126903433,77.49941387534699
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,60,12,7.872572572572574,0.32640963079190205,30.428349914901816
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,61,7,7.256756756756758,0.6350431394229799,63.10008547091161
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,61,12,7.872572572572574,0.38992957256990823,42.58871709400802
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,62,7,7.102802802802804,0.7861537207091359,92.99197307188331
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,62,12,7.718618618618619,0.31349305686697715,23.023491497077828
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,63,7,7.4107107107107115,0.7248457347473627,87.20186219044587
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,63,12,7.7955955955955964,0.4019827551795649,43.77330080283093
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,64,7,7.4107107107107115,0.714989827771672,85.16357182983722
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,64,12,8.026526526526528,0.3750801398262909,46.01870790575032
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,65,7,7.333733733733734,0.5803343262066856,53.698752858251055
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,65,12,7.7955955955955964,0.26058811094705997,18.12251160258296
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,66,7,7.17977977977978,0.614467805983099,57.43878888341783
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,66,12,7.872572572572574,0.26493822909820663,20.686463324704278
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,67,7,7.17977977977978,0.6380492954535111,62.9785009952044
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,67,12,7.94954954954955,0.2762594062181163,25.29616597054661
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,68,7,7.256756756756758,0.7028481253116245,75.92103786767791
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,68,12,7.94954954954955,0.3267359378341923,32.69254177424858
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,69,7,7.333733733733734,0.6762058073668746,74.1467986098981
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,69,12,8.103503503503504,0.23327191529284663,23.774021986598598
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,70,7,7.256756756756758,0.66303788878167,67.57648464375706
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,70,12,7.94954954954955,0.3279109244098923,33.12340320749831
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,71,7,7.256756756756758,0.66748605169335,70.28188926707264
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,71,12,8.026526526526528,0.3017979756396996,38.90178140028013
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,72,7,7.4107107107107115,0.6048630699351459,61.49321868725201
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,72,12,7.872572572572574,0.30756623952334766,25.475304562501435
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,73,7,7.333733733733734,0.6732409394184008,73.9620958128545
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,73,12,7.872572572572574,0.3752842743848647,41.44058756513704
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,74,7,7.256756756756758,0.6096217937073988,58.57701364200102
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,74,12,8.026526526526528,0.2872107626203856,26.156384652411532
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,75,7,7.256756756756758,0.7941120025855704,98.11942670079259
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,75,12,7.872572572572574,0.34801099498326915,33.08160807381978
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,76,7,7.333733733733734,0.7814650421051744,98.5756720115786
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,76,12,7.7955955955955964,0.369045443172823,33.68828350407841
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,77,7,6.948848848848849,0.5287708795242791,43.0206012286024
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,77,12,8.026526526526528,0.20200929185242758,14.675829557119357
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,78,7,7.487687687687689,0.659399399197208,76.92013533819497
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,78,12,7.94954954954955,0.3732802883255339,45.34363736122472
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,79,7,7.256756756756758,0.5861916758670453,52.84222224389333
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,79,12,8.103503503503504,0.21889466760489576,18.387814960892513
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,80,7,7.333733733733734,0.6688106834542894,73.3933514609011
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,80,12,7.872572572572574,0.27582459013081906,22.764069321752856
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,81,7,7.256756756756758,0.5803561820994331,52.5335658496852
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,81,12,7.94954954954955,0.2995067545216429,26.955566316891804
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,82,7,7.256756756756758,0.6246219153749976,61.18226459595684
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,82,12,7.872572572572574,0.2902104116998183,24.428205802713478
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,83,7,7.4107107107107115,0.6643507894405356,72.30717140920359
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,83,12,8.026526526526528,0.29274529190305904,30.117321970945625
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,84,7,7.4107107107107115,0.6416676243619502,71.13453165659769
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,84,12,8.103503503503504,0.27139150369967785,30.872073121256847
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,85,7,7.17977977977978,0.7045813052480219,74.47004560219011
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,85,12,7.94954954954955,0.25685531776436893,19.869338006439563
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,86,7,7.256756756756758,0.6428740736433427,63.908885145321904
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,86,12,7.94954954954955,0.31952376756292855,32.84025919216464
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,87,7,7.4107107107107115,0.5395848470971579,47.958150803183344
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,87,12,7.872572572572574,0.2999627621055498,23.756918777497674
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,88,7,7.256756756756758,0.7334812971337928,80.84410062008021
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,88,12,8.103503503503504,0.2920023587447647,30.552248779747686
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,89,7,7.102802802802804,0.6315431913256658,59.289980794209555
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,89,12,10.104904904904906,0.2676638126061443,16.434604870043017
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,90,7,7.4107107107107115,0.6292327161954921,63.89184317373389
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,90,12,7.94954954954955,0.3287425650739969,34.16573984091286
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,91,7,7.17977977977978,0.6452845023732365,64.16963692583926
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,91,12,7.872572572572574,0.3441347826623589,33.03006209062312
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,92,7,7.256756756756758,0.7661218482848943,89.7095662737375
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,92,12,7.7955955955955964,0.32230666575849126,27.25695722940452
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,93,7,7.564664664664665,0.6630317692045528,80.20740429033748
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,93,12,7.94954954954955,0.37557586248869607,43.65247272641642
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,94,7,7.4107107107107115,0.6637920596088382,70.03268416277359
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,94,12,8.103503503503504,0.37578128432262325,54.197077569692965
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,95,7,7.487687687687689,0.6786256979413509,80.2324647290875
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,95,12,7.94954954954955,0.34646302441648447,36.97872408659964
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,96,7,7.17977977977978,0.5973366072345689,52.22472065002205
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,96,12,7.718618618618619,0.23984855282339385,13.669201991168848
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,97,7,6.871871871871873,0.647990271351672,64.86339009619877
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,97,12,7.872572572572574,0.25807933874328426,19.442775088738813
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,98,7,7.4107107107107115,0.6969242711010436,81.45424897149428
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,98,12,7.872572572572574,0.35755977893617924,36.573312070428926
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,99,7,7.4107107107107115,0.6801974434701026,76.43978355537973
phase_1.3394046415016787,1.0,1.3394046415016787,7.025825825825827,1.0,350,spline_s2,1.0,99,12,7.94954954954955,0.30538374978477434,32.45208768281509
phase_2.910200968296575,1.0,2.910200968296575,7.025825825825827,1.0,350,spline_s2,0,0,7,23.57587587587588,0.1417586443154823,13.074332170412049
phase_2.910200968296575,1.0,2.910200968296575,7.025825825825827,1.0,350,spline_s2,0,0,12,72.37927927927929,0.04456597120548455,12.675701113442813
phase_2.910200968296575,1.0,2.910200968296575,7.025825825825827,1.0,350,spline_s2,0,1,7,73.53393393393394,0.15330844081224174,9.020420579485403
phase_2.910200968296575,1.0,2.910200968296575,7.025825825825827,1.0,350,spline_s2,0,1,12,73.61091091091092,0.029331172548340695,8.655565293741432
phase_2.910200968296575,1.0,2.910200968296575,7.025825825825827,1.0,350,spline_s2,0,2,7,38.817317317317325,0.03563616656035511,10.440803319154497
phase_2.910200968296575,1.0,2.910200968296575,7.025825825825827,1.0,350,spline_s2,0,2,12,38.8942942942943,0.04294504860804979,10.912116842943874
phase_2.910200968296575,1.0,2.910200968296575,7.025825825825827,1.0,350,spline_s2,0,3,7,63.60390390390391,0.10527110900752229,10.358673940942708
phase_2.910200968296575,1.0,2.910200968296575,7.025825825825827,1.0,350,spline_s2,0,3,12,63.60390390390391,0.036689136876198736,9.573218831574934
phase_2.910200968296575,1.0,2.910200968296575,7.025825825825827,1.0,350,spline_s2,0,4,7,37.58568568568569,0.0038240854044214435,10.014212748706825
phase_2.910200968296575,1.0,2.910200968296575,7.025825825825827,1.0,350,spline_s2,0,4,12,37.43173173173174,0.020016727830929566,9.465825164242176
phase_2.910200968296575,1.0,2.910200968296575,7.025825825825827,1.0,350,spline_s2,0,5,7,64.83553553553554,0.03346771054322774,9.505687216308559
phase_2.910200968296575,1.0,2.910200968296575,7.025825825825827,1.0,350,spline_s2,0,5,12,64.91251251251252,0.02554018984208431,9.21893447944774
phase_2.910200968296575,1.0,2.910200968296575,7.025825825825827,1.0,350,spline_s2,0,6,7,55.44434434434435,0.017905065555201275,7.433096021750771
phase_2.910200968296575,1.0,2.910200968296575,7.025825825825827,1.0,350,spline_s2,0,6,12,55.36736736736738,0.015026857652620677,7.271667841017916
phase_2.910200968296575,1.0,2.910200968296575,7.025825825825827,1.0,350,spline_s2,0,7,7,24.807507507507513,0.08606976356171836,16.55831696780811
