label,model,search,omega,amplitude,phase,delta_chi2,local_p_chi2_2dof,c0,cos_coeff,sin_coeff
G2,spline_s2,linear_mass_2to50cycles,0.11416995748272571,1.031376880782764,-2.2607577374462657,133.02677446920347,1.2989814563060857e-29,0.253050043495665,-0.6564790372971778,-0.7954706429545683
G2,pois_poly12,0.5:80:3000,11.36862287429143,0.4479770061081683,0.7249896603334467,27.04776868309341,1.338602576450294e-06,0.07087758172938108,0.3353136017070253,0.29706596323358936
G2,pois_poly12,3.1:80:1000,11.413513513513514,0.4462129714355186,0.8468096261196877,26.987080894828352,1.379843532576738e-06,0.07079636722341125,0.2955610524870071,0.3342898145772431
G2,pois_poly12,5:9:1001,8.868,0.1703322404126043,3.1179015244432047,4.276004970765143,0.1178900951721084,0.0015021539641841839,-0.17028444149409816,0.004034985628263452
G2,pois_poly12,0.5:160:4000,11.388597149287321,0.4473955611858205,0.7791707161723814,27.042258144169352,1.3422958729280054e-06,0.07091495723212216,0.31832038115270744,0.31438022061123744
G2,pois_poly12,fixed_control,3.5129129129129133,0.014030903921494442,0.8726078561328802,0.027888681434433238,0.9861524312724016,5.246457659354792e-05,0.009019501358209588,0.010747783962448422
G2,pois_poly12,fixed_control,7.025825825825827,0.026645987484815028,2.3681920394653075,0.10422147035563967,0.9492237485622634,0.0011646876427080215,-0.019066249522812672,0.018614155317251562
G2,pois_poly12,fixed_control,14.051651651651653,0.23426047929466928,-1.3917174733405877,7.991966324430223,0.01838935779840663,-0.005898788308699184,0.041727234025256264,-0.2305142297125487
G2,pois_poly12,fixed_control,6.025825825825827,0.04667090253888542,-1.164944866953162,0.29317937571642005,0.8636482700975112,-0.007222152733655487,0.018425728151450098,-0.04287966517923153
G2,pois_poly12,fixed_control,8.025825825825827,0.11177694551224691,0.8273788588719654,1.7750576059594323,0.41167181895772176,-0.011363192282443571,0.07565149313501426,0.08228570431424102
G2,pois_poly12,fixed_control,9.7,0.0575856735785736,-1.0203809359155656,0.4657908183579025,0.7922364298498956,0.005597659357334092,0.030119686418530606,-0.049080691636807776
G2,pois_poly12,linear_mass_2to50cycles,2.143005280369034,0.2999957523204731,0.0658151329943551,12.338628224814727,0.002092670845356025,-0.004231168443402188,0.2993462512612412,0.019730009279483502
