label,model,amplitude,q,naive_p,naive_se,deviance,residual_rms,lag1,edf,fit_bins,converged
G1,spline_s0.5,0.0007378325968023584,7.29367802382314e-05,0.4965929533478167,0.08639419139877527,152.45705116659593,0.720220024095451,-0.5619555351954709,adaptive/unreported,287,
G1,spline_s1,-0.00512670670870924,0.0,1.0,0.08639419139877527,304.38089339407986,1.016074360665911,-0.230038494338313,adaptive/unreported,287,
G1,spline_s2,0.8996513099244361,108.43746213266124,1.077725212140812e-25,0.08639419139877527,809.5520808441505,1.7054486753648657,0.4954334258627266,adaptive/unreported,277,
G1,cheb_d2,0.8866959350486876,105.33685472505981,5.152086689786784e-25,0.08639419139877527,6715.739070967616,4.454673710074707,0.9338470956793293,adaptive/unreported,126,
G1,cheb_d3,0.8720163545066718,101.87794397567639,2.9525177049282478e-24,0.08639419139877527,1165.7510882105594,2.079387125016771,0.6594406372149662,adaptive/unreported,260,
G1,cheb_d14,0.07091152766833395,0.6736969710338538,0.20588281819560916,0.08639419139877527,414.3075410740772,1.1845983100556101,0.05253950717770023,adaptive/unreported,287,
G1,cheb_d16,-0.04121576065010046,0.0,1.0,0.08639419139877527,395.01240333089,1.1574288806529278,0.007987207332750603,adaptive/unreported,286,
G1,cheb_d20,-0.018208194082405215,0.0,1.0,0.08639419139877527,378.99266239246367,1.136155629461965,-0.01675860338032209,adaptive/unreported,286,
G1,spline_s0.25,-0.0022993898312140037,0.0,1.0,0.08639419139877527,76.68601290514192,0.5126458074848652,-0.6045809940333725,adaptive/unreported,287,
G1,spline_s1.5,0.21230321825746107,6.038708511395968,0.006997759480768703,0.08639419139877527,494.01030656753966,1.3042517353035523,0.1849199890837014,adaptive/unreported,284,
G1,spline_s3.0,0.8681754898351653,100.98246159324248,4.6400759107288045e-24,0.08639419139877527,1173.0364831331685,2.089541170353521,0.6620723459946213,adaptive/unreported,263,
G1,spline_s4.0,0.8720163545066835,101.8779439756791,2.9525177049242007e-24,0.08639419139877527,1165.7510882105576,2.0793871250167717,0.6594406372149666,adaptive/unreported,260,
G1,pois_poly2,1.582859910896347,335.67258358983565,2.7944248451021185e-75,0.08639419139877527,5870.638263843961,4.489784856710683,,2.999999999999999,,True
G1,pois_poly3,0.9365909692999815,117.52515792448119,1.1014404465280302e-27,0.08639419139877527,1130.5050556457923,2.0266202324785207,,4.0,,True
G1,pois_poly5,0.9876259286493771,130.68203172186267,1.4531066951462944e-30,0.08639419139877527,881.868459724897,1.7787422070913053,,6.0,,True
G1,pois_poly7,0.9805334379636549,128.81182356405364,3.728134997346134e-30,0.08639419139877527,771.5059207101165,1.6611280017841685,,8.0,,True
G1,pois_poly9,0.2138690988880033,6.128116185986111,0.006652428121879969,0.08639419139877527,454.17462917776186,1.2614805720475153,,9.999999999999998,,True
G1,pois_poly12,0.027824640057463917,0.10372657106189755,0.37370131068942436,0.08639419139877527,408.8930572596066,1.190117001142353,,13.000000000000005,,True
G1,pois_poly16,-0.021561140164943284,0.0,1.0,0.08639419139877527,387.5917082990673,1.1579617089593304,,17.0,,True
G1,pois_poly20,0.0028288678481506635,0.0010721516810481527,0.48693947659250675,0.08639419139877527,371.93033231370975,1.1360432762817025,,20.999999999999993,,True
G1,pspline_8_0.1,0.1702331017096234,3.882566794872687,0.024394955933871056,0.08639419139877527,429.2700300071383,1.2209454306039047,,11.933985926930886,,True
G1,pspline_8_1,0.19704895376561285,5.202105770819724,0.011279771476550463,0.08639419139877527,431.1344232574488,1.2230381160858161,,11.4504344045842,,True
G1,pspline_8_10,0.3996895806953043,21.40309432907228,1.8608502951588367e-06,0.08639419139877527,477.4576424762065,1.2909919612589769,,9.63548004937642,,True
G1,pspline_8_100,0.8152894858744536,89.05423858311387,1.92067417284083e-21,0.08639419139877527,744.3541045577524,1.623084324639078,,7.10797939350587,,True
G1,pspline_16_0.1,0.005723477860665797,0.004388851900009438,0.473590027677718,0.08639419139877527,377.36322562388864,1.1439019740208538,,19.766480540979064,,True
G1,pspline_16_1,0.01632413327743536,0.03570188734807534,0.42506622561266844,0.08639419139877527,384.7271120136842,1.1541480201176864,,18.3877752353626,,True
G1,pspline_16_10,0.08786334596675767,1.0342996725169016,0.15457546665969257,0.08639419139877527,412.2281842907981,1.19568253935203,,14.841776903416282,,True
G1,pspline_16_100,0.36456578688550484,17.806670818104795,1.222622202768252e-05,0.08639419139877527,482.65928702429596,1.2981490719804745,,10.491615729631295,,True
G1,pspline_24_0.1,0.000960168793437097,0.0001235168152003343,0.49556632180463256,0.08639419139877527,360.37040685477155,1.118271421125879,,27.433911167467432,,True
G1,pspline_24_1,0.004356502700591859,0.0025427688746415987,0.47989150865121716,0.08639419139877527,363.0880775050189,1.1214812508774843,,24.908299873645348,,True
G1,pspline_24_10,0.02932406435527525,0.11520709860724095,0.3671460322651814,0.08639419139877527,388.1322728690769,1.1588124294697206,,19.55585453336853,,True
G1,pspline_24_100,0.17763035686187698,4.227321594499657,0.019889082965954968,0.08639419139877527,429.99904257558194,1.22233330848743,,13.547925391127357,,True
